2.098522167487687, 0.000435040213701925
2.591133004926114, 0.0004355981493679992
3.0344827586206904, 0.0006277389499068314
3.5270935960591174, 0.0009047483283777909
4.019704433497537, 0.0015243093457394151
4.758620689655174, 0.0019810817456406824
6.236453201970441, 0.0035250057855188447
8.009852216748769, 0.006612262944800938
10.128078817733993, 0.013077625685902143
12.394088669950747, 0.02456268317191422
14.80788177339901, 0.046151911899867046
17.418719211822662, 0.08236209146140931
19.586206896551722, 0.13230197746912858
19.980295566502477, 0.14696346182474854
